energy,smiles
-6.4,Cc1ccc([C@H]2C(C(=O)O)=NNN2c2ccc(C(=O)C=O)cc2)cc1C
-6.1,C#C[C@@](C)(c1ccccc1)N1NN=C(CN2CCCCC2)[C@@H]1[C@H](CC)OC(C)=O
-7.7,CC1=NNN(Cc2ccc(C)c(C)c2)[C@H]1[C@@H]1C=CCCCC1
-7.0,CCOc1ccc(CN2NN=C([C@H](O)C(C)C)[C@@H]2C(=O)O)cc1
-8.4,OCC1=NNN(c2nncn2NCc2ccc(F)cc2)[C@@H]1c1ccccc1
-7.0,CCN(CC)CC1=NNN(C[C@H]2COc3ccccc3O2)[C@H]1[C@](C)(O)C(C)C
-7.1,C=C(C)C1=NNN(CC(=O)c2ccc(C)cc2)[C@H]1[C@@H]1OC1(C)C
-6.0,CC(C)N(C[C@H]1C(CNS(C)(=O)=O)=NNN1c1ccc(C(=O)C=O)cc1)C(C)C
-7.0,CN(C)CCNCC1=NNN(c2cccc3cccnc23)[C@@H]1c1ccccc1
-7.2,O=C(NCC1(CO)CC1)[C@H]1C(c2ccccc2)=NNN1Cc1ccc(-n2cccn2)cc1
-6.0,CCN(CC)CC1=NNN(C2=NS(=O)(=O)c3ccccc32)[C@H]1[C@](C)(O)c1ccccc1
-6.9,C/C=C/[C@H]1C(C#CC#C/C=C/[C@H](O)CO)=NNN1C[C@H]1COc2ccccc2O1
-6.8,COC(=O)[C@@H]1C(c2cccc(OC)c2OC)=NNN1Cc1ccc(-n2cccn2)cc1
-5.4,CCN1C2=CC=CCC2=CC=C1N1NN=C(C2CC2)[C@@H]1[C@H](O)C(C)C
-6.6,c1ccc(CN2NN=C(CN3CCCC3)[C@@H]2CCCN2CCCC2)cc1
-6.9,NNC(=O)c1ccc(N2NN=C(CO)[C@H]2c2cncnc2)cc1
-8.0,C#CCN(CCC(=O)N1CCOCC1)CC1=NNN(CCCN2NN=C3C=CC=C[C@@H]32)[C@H]1C
-7.5,CCn1cc(C2=NNN(C[C@@H]3COc4ccccc4O3)[C@@H]2C(=O)OC)c(C)n1
-6.3,C[C@@H](O)[C@@H]1C(c2cccnc2)=NNN1c1cccc(CO)c1
-7.8,CCOc1ccc(CN2NN=C(c3cccc(C(=O)N(C)C)c3)[C@@H]2C(=O)NC)cc1
-8.0,O=C(CN1NN=C([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)[C@H]1C(=O)O)c1cccc(F)c1
-6.2,C#CC1=C([C@H]2C(C)=NNN2c2nncn2NCc2ccc(OC)cc2)CCC1
-5.4,CCN1C2=CC=CCC2=CC=C1N1NN=C(CN(C)C)[C@@H]1C(C)(C)O
-7.6,C[C@H]1C(CCCC(=O)CS(C)(=O)=O)=NNN1c1cccc2cccnc12
-5.5,C#C[C@](C)(c1ccccc1)N1NN=C(C=O)[C@@H]1[C@H](CC=C)NC(=O)OC
-7.3,C[C@H]1C(C[C@H]2CC(=O)CC2=O)=NNN1c1ccnc2c(S(C)(=O)=O)cccc12
-6.8,C#C[C@@](C)(c1ccccc1)N1NN=C(CO)[C@H]1c1cc(OC)ccn1
-6.4,CCN(CC)CC1=NNN(c2cc3c(cc2[N+](=O)[O-])OCCO3)[C@H]1c1cccc(C)c1
-6.3,Cc1ccc([C@H]2C(CN)=NNN2c2ccc(C(=O)C=O)cc2)nn1
-7.3,COC(=O)OCC1=NNN(CC(=O)c2cccc(F)c2)[C@@H]1c1ccccc1
-7.7,CC(C)(C)[C@@](C)(O)[C@H]1C(CN2CCCCC2)=NNN1C[C@H]1COc2ccccc2O1
-6.8,C#C[C@@](C)(c1ccccc1)N1NN=C(c2ccccc2)[C@@H]1c1ccc(COC(C)=O)o1
-6.6,Cc1ccc([C@@H]2C(CO)=NNN2c2cc3c(cc2[N+](=O)[O-])OCCO3)c(F)c1
-7.1,Cc1ccc(C2=NNN(c3ccc(F)c([N+](=O)[O-])c3)[C@H]2c2ccc([N+](=O)[O-])cc2)cn1
-6.9,C#C[C@](C)(c1ccccc1)N1NN=C(C)[C@@H]1c1ccccc1C(C)C
-7.6,CCN(CC1=NNN(c2cccc3cccnc23)[C@@H]1C)CC(C)(C)O
-7.2,CCOc1ccc(CN2NN=C(c3ccccc3)[C@@H]2[C@@H](O)CC)cc1
-8.6,Cc1ccc([C@H]2C(C(N)=O)=NNN2CC2=C[C@@H]3NCN=C3C=C2)cc1
-9.3,O=C(NCC1=NNN(C[C@@H]2COc3ccccc3O2)[C@H]1c1ccccc1)c1cccnc1
-8.1,NC[C@H]1C(CN2CCc3ccccc3C2)=NNN1c1ccc(C(=O)C=O)cc1
-7.3,N#Cc1ccccc1NC(=O)[C@H]1C(c2ccccc2)=NNN1c1ccc(C(=O)C=O)cc1
-6.3,COc1ccc(CNn2cnnc2N2NN=C(COCC(C)=O)[C@@H]2C)cc1
-7.1,CCC1=C(CCC2=NNN(c3cccc(CO)c3)[C@H]2CC)SS1(=O)=O
-6.5,CS(=O)(=O)NCC1=NNN(c2cccc3cccnc23)[C@@H]1CN1CCCCC1
-7.6,CC1=NNN(CCc2ccc(-c3ncc[nH]3)cc2)[C@@H]1[C@H](CO)NC(=O)OC(C)(C)C
-6.3,CC1=NNN(c2ccc(F)cc2F)[C@H]1c1cc(C)cs1
-7.4,CC(=O)NCC1=NNN(C2=CC=C3CC=CC=C3N2C)[C@@H]1CN(C)Cc1ccccc1
-8.1,CC1=NNN(CCCN2NN=C3C=CC=C[C@@H]32)[C@H]1c1cncnc1
-7.9,COC(=O)[C@H]1C(=O)CC[C@@H]1CC1=NNN(c2ccc(F)c([N+](=O)[O-])c2)[C@@H]1C
-6.0,OCC1=NNN(c2ccc(F)cc2F)[C@H]1c1cccnc1
-7.1,NNC(=O)c1ccc(N2NN=C(CO)[C@@H]2C(=O)c2ccccc2)cc1
-7.1,CC1=NNN(Cc2ccc(C)c(C)c2)[C@H]1C(C)(C)O
-7.9,Cc1ccc(C(N)=O)c(NCC2=NNN(Cc3ccc(C)c(C)c3)[C@H]2C)c1
-7.9,OCCNCC1=NNN(c2nncn2NCc2ccc(F)cc2)[C@@H]1c1ccccc1
-7.5,C=C[C@@H]1C[C@](C)([C@H]2C(C)=NNN2CC(=O)c2ccc(C)cc2)O1
-5.9,CC[C@H]1C(C[C@@H](N)C(=O)OC)=NNN1c1nncn1NCc1ccc(OC)cc1
-6.5,C[C@H](O)COCC1=NNN(c2ccc(F)cc2F)[C@H]1CO
-6.3,CC1=NNN(c2ccc(F)cc2F)[C@H]1C1(C)CCC1
-7.7,CC1=NNN(CC2=C[C@H]3NCN=C3C=C2)[C@H]1c1ccccc1C(N)=O
-7.2,CCCn1ncc(C2=NNN(C[C@H]3COc4ccccc4O3)[C@H]2C(=O)OC)c1C
-7.6,C#C[C@@H]([C@H]1C(C(=C)C)=NNN1Cc1ccc(C)c(C)c1)N(C)C
-7.4,O=C(O)c1cccc([C@H]2C(C3(O)CCCCC3)=NNN2c2nncn2NCc2ccc(F)cc2)c1
-7.1,COCCNC(=O)NCC1=NNN(c2ccnc3c(S(C)(=O)=O)cccc23)[C@@H]1c1ccccc1
-8.1,C1=CC2=NCN[C@@H]2C=C1CN1NN=C(c2cnc3ccccc3c2)[C@@H]1c1cccs1
-8.4,CCC1=NNN(CC2=C[C@@H]3NCN=C3C=C2)[C@@H]1COc1ccccc1O
-7.1,C[C@H]1C(CN(CCS(C)(=O)=O)C(C)(C)C)=NNN1C[C@@H]1COc2ccccc2O1
-6.4,CCCCNCC1=NNN(c2cccc(CO)c2)[C@H]1C
-6.7,CC[C@H](O)CC1=NNN(c2cccc3cccnc23)[C@H]1C
-7.2,CN(C)CC1=NNN(Cc2ccc(-n3cccn3)cc2)[C@H]1C(C)(C)O
-5.9,C=C(C)[C@H]1C(C[C@@H](C)O)=NNN1c1cccc(CO)c1
-6.0,C#CC[C@H]1C(C)=NNN1C1=CC=C2CC=CC=C2N1C
-6.6,CC(C)c1ccc([C@H]2C(CO)=NNN2c2ccnc3c(S(C)(=O)=O)cccc23)cc1
-6.3,C#C[C@@H]([C@H]1C(C(=C)C)=NNN1c1cc(NC(N)=S)ccc1C)N(C)C
-7.7,C1=CC2=NCN[C@@H]2C=C1CN1NN=C(CN2CCOCC2)[C@@H]1COCc1ccccc1
-8.9,N[C@H]1C(CC2(O)CCCCC2)=NNN1CC1=C[C@@H]2NCN=C2C=C1
-7.7,C[C@@H]1C(CN2CCC[C@H](C(=O)NCC3CC3)C2)=NNN1c1ccc(F)c([N+](=O)[O-])c1
-5.9,C=C[C@H]1O[C@@H]1[C@H]1C(CCCC)=NNN1Cc1ccccc1
-6.3,CC[C@H](C)NCC1=NNN(Cc2nnnn2-c2cccc([N+](=O)[O-])c2)[C@@H]1c1ccccc1
-6.8,CCC[C@](C)(O)[C@@H]1C([C@](C)(O)CCC)=NNN1CCc1ccc(-c2ncc[nH]2)cc1
-5.7,C#C[C@@](C)(c1ccccc1)N1NN=C(CN(C(C)C)C(C)C)[C@@H]1CN
-6.0,OCC1=NNN(c2cccc3ncccc23)[C@H]1C1(O)CCC1
-5.8,C=C(C)[C@@H]1C(CN(CC)CC)=NNN1c1nncn1NCc1ccc(F)cc1
-5.2,C=C[C@H]1O[C@@H]1[C@H]1C(CCCC)=NNN1c1nncn1NCc1ccc(OC)cc1
-7.3,C[C@@H](O)C1=NNN(CC(=O)c2cccc(F)c2)[C@H]1C(=O)OCc1ccccc1
-6.1,OCc1ccc(N2NN=C(CN3CCCC3)[C@@H]2CN2CCCC2)cc1
-7.7,O=C(O)C1=NNN(C[C@@H]2COc3ccccc3O2)[C@H]1c1cccc([N+](=O)[O-])c1
-6.3,Nc1cccc([C@@H]2C(CO)=NNN2c2cccc(CO)c2)c1
-5.1,CCN1C2=CC=CCC2=CC=C1N1NN=C(C(=O)OC)[C@@H]1C(=O)OC
-7.3,N#CCCOCC1=NNN(CC(=O)c2cccc(F)c2)[C@@H]1c1ccccc1
-7.0,NCC[C@@H]1C(CN2CCCC2)=NNN1CCc1ccc(-c2ncc[nH]2)cc1
-7.2,CC1=NNN(C[C@@H]2COc3ccccc3O2)[C@H]1[C@@]1(C)O[C@H]1CO
-7.1,C=CCCC1=NNN(CCCN2NN=C3C=CC=C[C@@H]32)[C@H]1C(C)=O
-6.9,CCC[C@H](O)C1=NNN(C[C@H]2COc3ccccc3O2)[C@H]1[C@@H](O)CCC
-6.4,C[C@@H](O)CC1=NNN(c2ccc(F)cc2F)[C@H]1CN1CCCCC1
-6.5,CC(C)(O)C1=NNN(c2ccc(C(=O)C=O)cc2)[C@H]1[C@]1(C)CO1
-6.6,Cc1ccc(CN2NN=C(COCCCS(O)(O)O)[C@H]2CO)cc1C
-8.0,NOCC1=NNN(CCCN2NN=C3C=CC=C[C@@H]32)[C@@H]1c1ccccc1F
-7.2,C=CCC[C@@](C)(O)[C@H]1C(CN2CCOCC2)=NNN1CC(=O)c1ccc(C)cc1
-8.2,CC1=NNN(CCCN2NN=C3C=CC=C[C@@H]32)[C@H]1[C@H]1OCC[C@@H](C)O1
-6.4,CC1=NNN(c2ccc(CO)cc2)[C@@H]1c1c[nH]c(C=O)c1
-8.4,O=C1c2ccccc2C(=O)N1CC1=NNN(Cc2ccc(-n3cccn3)cc2)[C@H]1CO
-6.6,COC(=O)[C@@H]1CC[C@H]([C@H]2C(C)=NNN2c2cc3c(cc2[N+](=O)[O-])OCCO3)N1
-5.5,CCCCC[C@@H]1C(C=O)=NNN1C1=NS(=O)(=O)c2ccccc21
-7.1,C#C[C@@](C)(c1ccccc1)N1NN=C(CNc2ccc(F)c(C(=O)N(C)C)c2)[C@@H]1C
-7.6,C[C@H]1[C@@H]2C[C@@H]2CN1C[C@H]1C(CO)=NNN1C[C@H]1COc2ccccc2O1
-6.2,C=C(C)C1=NNN(c2ccc(F)c([N+](=O)[O-])c2)[C@@H]1C1=C[C@H](O)[C@H]2O[C@H]2C1=O
-6.5,Cc1ccc(NC(N)=S)cc1N1NN=C(C#CC(F)(F)F)[C@@H]1C(F)(F)F
-8.2,CC(C)(C)NC(=O)NCC1=NNN(C[C@@H]2COc3ccccc3O2)[C@@H]1CN1CCCC1
-7.6,CCCC1=NNN(C[C@@H]2COc3ccccc3O2)[C@H]1[C@H]1CCC(=O)N1
-7.2,CCOC(=O)C1=NNN(CC2=C[C@H]3NCN=C3C=C2)[C@@H]1C(=O)OCC
-6.8,Cc1ccc(CN2NN=C(CO)[C@H]2CO)cc1C
-6.5,O=Cc1ccc([C@@H]2C(C3(O)CCCCC3)=NNN2c2cccc3ncccc23)s1
-7.4,CCC[C@H](OC(C)=O)[C@H]1C(CN2CCCCC2)=NNN1Cc1ccc(-n2cccn2)cc1
-6.8,OCc1ccc(N2NN=C(c3ccccc3)[C@@H]2[C@]2(O)Cc3ccccc32)cc1
-6.7,CC(=O)Nc1ccccc1[C@H]1C(c2ccccc2)=NNN1c1cccc2ncccc12
-7.2,CCOc1ccc(CN2NN=C(C(C)(C)O)[C@@H]2c2ccc(C#CC(C)(C)O)cc2)cc1
-5.6,CCOC(OCC)[C@H]1C(c2ccccc2)=NNN1c1ccc(F)cc1F
-6.0,CC[C@H]1C(CCO)=NNN1c1ccc(F)c([N+](=O)[O-])c1
-6.0,CC1=NNN(c2cccc3ncccc23)[C@H]1C1=C(C=O)CCC1
-6.3,C[C@@H](O)COCC1=NNN(c2cccc3cccnc23)[C@H]1CO
-7.4,CCOc1ccc(CN2NN=C(C)[C@@H]2C2(NC)CCCCC2)cc1
-6.3,CCC(O)(CC)[C@@H]1C(CN2CCOCC2)=NNN1c1cc(NC(N)=S)ccc1C
-7.0,C#C[C@@](C)(c1ccccc1)N1NN=C(CNn2cnnn2)[C@@H]1c1ccccc1
-7.8,NCC1=NNN(C[C@H]2COc3ccccc3O2)[C@H]1c1ccc(F)c(F)c1
-8.3,Cc1ccccc1C(=O)NCC1=NNN(c2ccc(F)cc2F)[C@@H]1c1ccccc1
-7.3,CC1=CC(=O)CC(C)(C)[C@]1(O)[C@H]1C(CCO)=NNN1CC(=O)c1ccc(C)cc1
-8.0,O=C(O)[C@@H]1C(C23CC(C2)C3)=NNN1CCCN1NN=C2C=CC=C[C@@H]21
-6.6,CCOC(=O)[C@@H]1C(CC)=NNN1Cc1ccc(OCC)cc1
-5.6,CCOC(=O)NCC1=NNN(c2ccc(F)c([N+](=O)[O-])c2)[C@H]1CN(C)C
-7.3,CC(C)(C)C(=O)OCC1=NNN(C[C@@H]2COc3ccccc3O2)[C@H]1CO
-7.2,CCC1=NNN(C2=CC=C3CC=CC=C3N2CC)[C@@H]1CS(=O)(=O)c1ccc(F)cc1
-6.9,C#C[C@](C)(c1ccccc1)N1NN=C([C@@H](C)O)[C@@H]1c1ccnc(F)c1
-5.7,C[C@@H](O)[C@H]1C(CN2[C@H](C)CCC[C@H]2C)=NNN1c1cccc2ncccc12
-5.9,CCN1C2=CC=CCC2=CC=C1N1NN=C(C(=O)O)[C@@H]1[C@@]1(C)CC1(C)C
-8.5,C[C@H]1C(CCCCN2CCC[C@H](C(N)=O)C2)=NNN1c1cccc2cccnc12
-8.4,C=C(C)[C@@](C)(O)[C@H]1C(CN2CCCC2)=NNN1C[C@@H]1COc2ccccc2O1
-7.4,C#C[C@@](C)(c1ccccc1)N1NN=C(CN(C)Cc2ccc(OC)cc2)[C@@H]1CO
-7.6,CC[C@](C)(O)[C@H]1C(C=O)=NNN1CCCN1NN=C2C=CC=C[C@@H]21
-8.7,CCCC1=NNN(CCCN2NN=C3C=CC=C[C@@H]32)[C@H]1c1ccccc1
-7.0,CC(=O)[C@H]1C(C2CCCC2)=NNN1Cc1nnnn1-c1cccc([N+](=O)[O-])c1
-6.4,C#C[C@](C)(c1ccccc1)N1NN=C(CO)[C@@H]1C1=CN=C2C(=NCN2C)C1
-6.3,CCN1C2=CC=CCC2=CC=C1N1NN=C(CC[C@@H](O)[C@H]2CO2)[C@H]1C
-5.9,C/C=C\[C@H]1C(C#C/C=C\CO)=NNN1c1ccnc2c(S(C)(=O)=O)cccc12
-7.2,CC1=NNN(CC(=O)c2ccc(C)cc2)[C@H]1[C@@H](C)O
-7.2,CCN(CC)C[C@H]1C(CCO)=NNN1CCCN1NN=C2C=CC=C[C@@H]21
-6.1,OCC1=NNN(c2cccc(CO)c2)[C@H]1CN1CCCC1
-7.3,C/C=C\C1=NNN(Cc2ccc(-n3cccn3)cc2)[C@H]1CNC(=O)OC(C)(C)C
-6.1,C=C[C@@H]1C[C@](C)([C@H]2C(C)=NNN2c2ccnc3c(S(C)(=O)=O)cccc23)O1
-7.3,CCC1=NNN(CC2=C[C@H]3NCN=C3C=C2)[C@@H]1[C@@H]1CCCCC1=O
-6.6,CC1=NNN(c2ccnc3c(S(C)(=O)=O)cccc23)[C@H]1[C@@H]1C=CCCCC1
-8.8,COc1cccc([C@@H]2C(c3ccccc3O)=NNN2CCCN2NN=C3C=CC=C[C@@H]32)c1
-5.1,CC[C@](C)(O)C#CC1=NNN(C2=CC=C3CC=CC=C3N2C)[C@@H]1[C@](C)(O)CC
-6.5,C#C[C@@](C)(c1ccccc1)N1NN=C(C)[C@H]1[C@@H]1OCC[C@H](C)O1
-6.3,CCCC[C@H]1C(CCC(=O)OC)=NNN1Cc1ccccc1
-7.7,COC(=O)[C@H]1C(C(C)(C)C)=NNN1CCCN1NN=C2C=CC=C[C@@H]21
-8.5,Cc1n[nH]c(=S)n1/N=C/C1=NNN(Cc2ccc(-n3cccn3)cc2)[C@H]1c1ccccc1
-7.7,CC(C)(OCCC#N)[C@H]1C(CN2CCOCC2)=NNN1CC(=O)c1cccc(F)c1
-7.7,CC1=NNN(CC2=C[C@@H]3NCN=C3C=C2)[C@H]1c1ccc(CO)cc1
-6.6,CC(C)(O)C1=NNN(c2cccc(CO)c2)[C@H]1c1ccc(C(F)(F)F)cc1
-8.2,C[C@H]1C(CN2C(=O)N[C@]3(CCSC3)C2=O)=NNN1c1ccc(CO)cc1
-6.3,COc1ccc([C@H](O)[C@H]2C(CN3CCCC3)=NNN2c2ccc(F)c([N+](=O)[O-])c2)cc1
-6.7,CCCC1=NNN(c2nncn2NCc2ccc(F)cc2)[C@@H]1c1ccccc1
-7.4,CCC[C@@H](C)N(C)CC1=NNN(Cc2nnnn2-c2cccc([N+](=O)[O-])c2)[C@H]1C
-7.5,COc1ccc(CNn2cnnc2N2NN=C(CN(C)C)[C@@H]2c2cncs2)cc1
-5.6,C#C[C@@](C)(c1ccccc1)N1NN=C(C(C)(C)O)[C@@H]1[C@]1(C)CO1
-8.2,CC(=O)OCc1ccc([C@H]2C(c3ccccc3)=NNN2C[C@H]2COc3ccccc3O2)o1
-6.3,COC(=O)c1cncc([C@H]2C(c3ccccc3)=NNN2C2=NS(=O)(=O)c3ccccc32)c1
-6.3,C=C[C@@H]1C[C@](C)([C@H]2C(C)=NNN2c2cc(NC(N)=S)ccc2C)O1
-6.4,C[C@](O)(C1=NNN(c2cccc(CO)c2)[C@H]1[C@H](O)c1cccs1)C1CC1
-6.4,CC(C)(C#N)CC1=NNN(c2cccc3ncccc23)[C@H]1CC(C)(C)C#N
-7.3,C[C@H]1C(CC[C@H](O)[C@H]2CO2)=NNN1c1ccc(C(=O)NN)cc1
-6.0,C=C[C@H]1O[C@@H]1[C@H]1C(C2CC2)=NNN1c1nncn1NCc1ccc(OC)cc1
-7.7,CCn1cc(C2=NNN(C[C@H]3COc4ccccc4O3)[C@@H]2C(=O)O)c(C)n1
-7.5,C#CCN(CCc1ccccn1)CC1=NNN(Cc2ccc(C)c(C)c2)[C@H]1C
-6.9,C=CC1=NNN(CC(=O)c2ccc(C)cc2)[C@H]1[C@]1(O)C[C@@H](C)N(C)C[C@H]1C
-6.4,O=C(C1CC1)[C@@H]1C(C2CC2)=NNN1c1cccc2cccnc12
-6.3,C[C@@H]1O[C@H]1[C@H]1C(C(C)(C)C)=NNN1c1ccc(C(=O)NN)cc1
-6.5,CS(=O)(=O)c1cccc2c(N3NN=C(c4ccccc4)[C@@H]3c3ccncc3)ccnc12
-6.0,CCOC(=O)c1cncc([C@@H]2C(CN(C)C)=NNN2c2ccc(F)c([N+](=O)[O-])c2)c1
-7.8,Cc1ccc(CN2NN=C(c3ccccc3)[C@@H]2[C@@H](C(C)C)N2CCOCC2)cc1C
-6.9,Oc1ccccc1[C@H]1C(C2CC2)=NNN1c1cccc2cccnc12
-7.6,OCCNCC1=NNN(CC2=C[C@H]3NCN=C3C=C2)[C@@H]1c1ccccc1
-7.5,COCC1=NNN(Cc2ccc(-n3cccn3)cc2)[C@@H]1C1=CCCCC1
-6.4,CC(C)[C@](C)(O)[C@H]1C(CN2CCCCC2)=NNN1c1cccc2cccnc12
-7.5,C=CCC[C@@](C)(O)[C@H]1C(CN2CCOCC2)=NNN1CC1=C[C@H]2NCN=C2C=C1
-5.7,C/C=C\[C@@H]1C(C#C/C=C\COC(C)=O)=NNN1c1ccc(C(=O)C=O)cc1
-7.5,NCC[C@@H]1C(CN2CCOCC2)=NNN1C[C@H]1COc2ccccc2O1
-7.6,CCC[C@H]1C(CN2CCN(C)CC2)=NNN1Cc1ccc(-n2cccn2)cc1
-5.7,C=CCC1=NNN(c2ccc(F)c([N+](=O)[O-])c2)[C@@H]1[C@H]1CC(C)=NO1
-7.6,C=CCC(=O)N(CCC)CC1=NNN(C[C@H]2COc3ccccc3O2)[C@@H]1c1ccccc1
-6.8,C[C@H]1C(CC2(C(=O)O)CCC2)=NNN1c1ccc(C(=O)NN)cc1
-6.9,Cc1ccc(NC(N)=S)cc1N1NN=C(CO)[C@@H]1c1cccc(C(F)(F)F)c1
-7.4,CC[C@H](C)[C@@H]1C(C)=NNN1CCCN1NN=C2C=CC=C[C@@H]21
-8.3,CC(C)(O)C1=NNN(C[C@H]2COc3ccccc3O2)[C@@H]1c1ccccc1F
-7.5,C#C[C@@](C)(c1ccccc1)N1NN=C(COc2ccc(C)cc2)[C@H]1CNCC
-7.8,CC(C)(O)[C@H]1C(C#CCN2CCOCC2)=NNN1C[C@@H]1COc2ccccc2O1
-7.0,O=[N+]([O-])c1cc(N2NN=C(CO)[C@@H]2CN2CCCC[C@@H]2c2cccnc2)ccc1F
-8.3,C#Cc1ccc(C2=NNN(Cc3ccc(C)c(C)c3)[C@@H]2c2ccc(N(C)C)cc2)cc1
-8.5,COc1cnc([C@@H]2C([C@@H](C)O)=NNN2CCCN2NN=C3C=CC=C[C@@H]32)c2[nH]ccc12
-7.9,CC[C@@](C)(O)[C@H]1C(CN2CCCCC2)=NNN1Cc1ccc(C)c(C)c1
-7.9,CCC(=O)N[C@H](C)CC1=CCN(CC2=NNN(C3=NS(=O)(=O)c4ccccc43)[C@@H]2C)CC1
-6.0,CC(=O)CCCC1=NNN(c2cc(NC(N)=S)ccc2C)[C@@H]1C=O
-8.2,CC(C)(C)NCC1=NNN(c2nncn2NCc2ccc(F)cc2)[C@H]1c1ccccc1
-6.8,C=C(C)[C@H]1C(CN(C)C)=NNN1CC(=O)c1ccc(C)cc1
-5.7,Cc1ccc(NC(N)=S)cc1N1NN=C(C(C)(C)N)[C@H]1[C@@H]1CO1
-8.3,O=C(O)C1=NNN(c2nncn2NCc2ccc(F)cc2)[C@@H]1c1ccc(F)cc1
-6.7,C=CC[C@H](NCC1=NNN(c2ccc(C(=O)C=O)cc2)[C@H]1C)c1ccccc1
-8.0,CCC1=NNN(CC(=O)c2cccc(F)c2)[C@H]1CC
-8.7,Cc1ccc([C@@H]2C(c3ccccc3)=NNN2Cc2ccc(C)c(C)c2)nc1
-5.9,C#C[C@](C)(c1ccccc1)N1NN=C(c2ccccc2)[C@@H]1c1ccc(CO)s1
-5.2,C#C[C@](C)(c1ccccc1)N1NN=C(CN)[C@@H]1C(=O)OC(C)C
-5.5,C[C@H]1C(C[C@@]2(C)CCCN2)=NNN1c1cc2c(cc1[N+](=O)[O-])OCCO2
-5.9,CC[C@@H](O)[C@H]1C(C)=NNN1C1=NS(=O)(=O)c2ccccc21
-5.9,CC(C)(O)C1=NNN(c2ccc(F)cc2F)[C@@H]1C(F)(F)F
-5.8,C=C(C)C1=NNN(C2=CC=C3CC=CC=C3N2C)[C@@H]1[C@H]1OC1(C)C
-6.4,CC1=NNN(c2cc3c(cc2[N+](=O)[O-])OCCO3)[C@@H]1[C@]12CCCCC[C@H]1O2
-5.7,CC(=O)[C@H]1C(c2cccnc2)=NNN1c1ccc(F)c([N+](=O)[O-])c1
-6.7,C#C[C@](C)(c1ccccc1)N1NN=C(CNC2(c3nccs3)CCCC2)[C@@H]1C
-5.5,CC(=O)C#CC1=NNN(C2=CC=C3CC=CC=C3N2C)[C@H]1C(C)=O
-6.9,CCC1=NNN(Cc2ccc(C)c(C)c2)[C@H]1[C@]1(C)O[C@H]1CO
-6.0,CC[C@@](C)(O)[C@@H]1C(C=O)=NNN1c1cccc(CO)c1
-6.9,CC1=NNN(c2nncn2NCc2ccc(F)cc2)[C@@H]1[C@@H]1CCCCC1=O
-7.7,CCn1ccc(C2=NNN(CC(=O)c3ccc(C)cc3)[C@H]2C(=O)O)n1
-7.3,CC(C)(C)OC(=O)NCC1=NNN(CCCN2NN=C3C=CC=C[C@@H]32)[C@@H]1CO
-6.9,C#C[C@](C)(c1ccccc1)N1NN=C(CN2CCOCC2)[C@H]1COCCO
-6.1,CCC[C@@H](OC(C)=O)[C@H]1C(CN2CCCCC2)=NNN1c1ccc(C(=O)C=O)cc1
-6.7,CC(C)(O)[C@@H]1C(c2cccc3ccccc23)=NNN1c1ccc(C(=O)C=O)cc1
-6.7,N#CC1=NCN[C@H]1[C@H]1C(CO)=NNN1c1ccc(F)cc1F
-8.0,C[C@H]1C(CNC2(C(=O)NCC3CC3)CCCC2)=NNN1CC(=O)c1cccc(F)c1
-6.1,CCC1=NNN(C2=NS(=O)(=O)c3ccccc32)[C@H]1[C@]1(C)O[C@H]1CO
-6.6,O=CC(=O)c1ccc(N2NN=C(c3ccncc3)[C@H]2C(=O)O)cc1
-8.4,Cc1ncccc1C(=O)NCCC1=NNN(C2=NS(=O)(=O)c3ccccc32)[C@H]1C
-9.0,C/C(=N\O)c1ccc([C@H]2C(c3ccccc3)=NNN2C[C@@H]2COc3ccccc3O2)s1
-8.0,CCC1=NNN(c2ccc(C(=O)NN)cc2)[C@@H]1CO
-5.4,COCC1=NNN(c2cc3c(cc2[N+](=O)[O-])OCCO3)[C@@H]1[C@H]1OC[C@H]1C
-6.3,CCC1=NNN(C2=CC=C3CC=CC=C3N2CC)[C@H]1c1ccc(C)cc1
-5.4,CC[C@H]1C(CN(C(C)C)C(C)C)=NNN1C1=CC=C2CC=CC=C2N1C
-6.6,COC(=O)c1cccc([C@H]2C(C(C)(C)O)=NNN2c2ccc(CO)cc2)c1
-6.6,CCOC(=O)[C@@](O)(C1CCCCC1)[C@H]1C(C)=NNN1C1=NS(=O)(=O)c2ccccc21
-7.8,CC(C)(O)[C@H]1C(C2CCCC2)=NNN1CCCN1NN=C2C=CC=C[C@@H]21
-9.0,NCC1=NNN(C[C@@H]2COc3ccccc3O2)[C@@H]1c1cnc2c(F)cccc2c1
-7.0,CCOC(OCC)C1=NNN(CCCN2NN=C3C=CC=C[C@@H]32)[C@@H]1C(C)=O
-6.2,CC[C@H](O)C1=NNN(C2=CC=C3CC=CC=C3N2CC)[C@@H]1[C@@](C)(O)CCCC(C)C
-6.9,CCC[C@@H](C)N(C)CC1=NNN(c2cccc3cccnc23)[C@H]1C
-6.2,O[C@@H](C1=NNN(c2ccc(F)cc2F)[C@H]1[C@@H](O)c1ccco1)c1ccco1
-7.2,COC(=O)[C@H]1C(CO[C@H]2CCCCO2)=NNN1CCc1ccc(-c2ncc[nH]2)cc1
-6.6,CC1=NNN(C2=CC=C3CC=CC=C3N2C)[C@H]1c1cccc(O)c1
